case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_lion_350,50,4335,4335,0.9999735820068733,True,28
ns_lion_350,50,6479,6479,0.9989216272659858,True,7
ns_lion_350,50,8518,8518,0.9988676700413066,True,30
ns_lion_350,50,8769,8769,0.9988626989599452,True,46
ns_lion_350,50,5556,5556,0.9987288572381425,True,30
ns_lion_350,50,3471,3471,0.9987198709862615,True,29
ns_lion_350,50,3230,3230,0.9987171985186348,True,32
ns_lion_350,50,271,271,0.9983475721205541,True,14
ns_lion_350,50,2369,2369,0.9982337507096027,True,18
ns_lion_350,50,7961,7961,0.9980921510824579,True,55
ns_lion_350,50,2473,2473,0.9978256193913683,True,31
ns_lion_350,50,1142,1142,0.997638250689679,True,25
ns_lion_350,50,3482,3482,0.9974846891064302,True,50
ns_lion_350,50,3358,3358,0.9974710033769286,True,40
ns_lion_350,50,6074,6074,0.9974527577641872,True,65
ns_lion_350,50,3234,3234,0.996920524613553,True,30
ns_lion_350,50,4715,4715,0.9968357348367829,True,23
ns_lion_350,50,6508,6508,0.9967162042653773,True,61
ns_lion_350,50,2892,2892,0.9967064821784719,True,35
ns_lion_350,50,2942,2942,0.9965837328476259,True,25
ns_lion_350,50,6091,6091,0.99639533540957,True,49
ns_lion_350,50,8102,8102,0.9958706493734201,True,18
ns_lion_350,50,5726,5726,0.9958299068252578,True,23
ns_lion_350,50,4797,4797,0.9951960310679129,True,24
ns_lion_350,50,7155,7155,0.9945722509983433,True,9
