case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_fish_800,30,9460,9460,0.5166438844068227,True,85
s_fish_800,30,1371,1371,0.5109638462018402,True,65
s_fish_800,30,8959,8959,0.5109582252389525,True,72
s_fish_800,30,8054,8054,0.5077242789270716,True,61
s_fish_800,30,3119,3119,0.5034970812010663,True,48
s_fish_800,30,367,367,0.5033728264398103,True,68
s_fish_800,30,5787,5787,0.5030101037238012,True,67
s_fish_800,30,9537,9537,0.5013330657190267,True,97
s_fish_800,30,5266,5266,0.499342769606108,True,70
s_fish_800,30,4863,4863,0.4992566141988013,True,74
s_fish_800,30,4796,4796,0.4988394582394911,True,53
s_fish_800,30,6312,6312,0.4978399575006928,True,72
s_fish_800,30,1105,1105,0.497367315518775,True,61
s_fish_800,30,2318,2318,0.49675002589662487,True,65
s_fish_800,30,5617,5617,0.4952299583918011,True,95
s_fish_800,30,8769,8769,0.48876875134062253,True,52
s_fish_800,30,1347,1347,0.4886624945408561,True,84
s_fish_800,30,3643,3643,0.48703588766000827,True,57
s_fish_800,30,8404,8404,0.4861008383938846,True,56
s_fish_800,30,8873,8873,0.485640425005871,True,62
s_fish_800,30,3991,3991,0.4853646377974821,True,151
s_fish_800,30,1482,1482,0.4831855997124649,True,53
s_fish_800,30,3710,3710,0.4800203804843578,True,86
s_fish_800,30,7815,7815,0.47825577023351895,True,48
s_fish_800,30,4484,4484,0.47810409141460053,True,73
